"SMILES","Binary Activity","STANDARD_VALUE","STANDARD_TYPE"
"B.C1COCCN1",0,,
"BrCBr",0,,
"BrCC(Br)c1ccccc1",0,,
"BrCCBr",0,,
"Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br",0,,
"Brc1cc(Br)cc(Br)c1",0,,
"Brc1ccc(Br)cc1",0,,
"Brc1ccc2c(c1)-c1nc3cc(Br)ccc3n1CCO2",1,92.0,"IC50"
"Brc1nc2ccccc2s1",0,,
"C#CC(O)CCC",0,,
"C#CC1(O)CCCCC1",0,,
"C#CC1=C(C#C)C(=O)C(Cl)=C(Cl)C1=O",0,,
"C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21",0,,
"C#CCN1CCN(C(=O)c2c(F)cc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1",1,163.9,"IC50, IC50"
"C#CCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1",1,153.8,"IC50, IC50"
"C#CCNc1nc(C)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1",1,4000.0,"IC50"
"C#CCO",0,,
"C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C",0,,
"C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1",0,,
"C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C",0,,
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C",0,,
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C",0,,
"C(#Cc1n[nH]c2ccccc12)c1cccnc1",1,1850.0,"IC50"
"C(#Cc1n[nH]c2ccccc12)c1ccncc1",1,360.0,"IC50"
"C(#Cc1n[nH]c2ncccc12)c1cccnc1",1,9000.0,"IC50"
"C(=NC1CCCCC1)=NC1CCCCC1",0,,
"C/C(=N\N(C)S(=O)(=O)c1cc([N+](=O)[O-])ccc1C)c1cnn2ccc(C#N)cc12",1,80.0,"IC50"
"C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O",0,,
"C/C(=N\NS(=O)(=O)c1cc([N+](=O)[O-])ccc1C)c1cnn2ccc(Br)cc12",1,30.0,"IC50"
"C/C(=N\NS(=O)(=O)c1cc([N+](=O)[O-])ccc1C)c1cnn2ccc(C#N)cc12",1,7.0,"IC50"
"C/C=C/C=C/C(=O)O",0,,
"C/C=C/c1ccc(OC)cc1",0,,
"C/C=C\C/C=C/CCCCCCCCOC(C)=O",0,,
"C1=CCCC1",0,,
"C1=CCCC=CCCC=CCC1",0,,
"C1=Cc2cccc3cccc1c23",0,,
"C1CC2OC2CC1C1CO1",0,,
"C1CCC(SSC2CCCCC2)CC1",0,,
"C1CCCCC1",0,,
"C1COCO1",0,,
"C1N2CN3CN1CN(C2)C3",0,,
"C=C(/C=C/C)C1=C(C)CCCC1(C)C",0,,
"C=C(C#N)C(=O)OCC",0,,
"C=C(C)C(=O)OCC(C)C",0,,
"C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C",0,,
"C=C(C)C(=O)OCC1CCCO1",0,,
"C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,,
"C=C(C)C(=O)OCCCCCCCCCCCC",0,,
"C=C(C)C(=O)OCCC[Si](OC)(OC)OC",0,,
"C=C(C)C(=O)OCCN(C)C",0,,
"C=C(C)C(=O)OCCOC(=O)C(=C)C",0,,
"C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C",0,,
"C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C",0,,
"C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C",0,,
"C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC",0,,
"C=C(C)C(N)=O",0,,
"C=C(C)C1CC=C(C)C(OC(C)=O)C1",0,,
"C=C(C)CCCC",0,,
"C=C(C)CCO",0,,
"C=C(C)OC(C)=O",0,,
"C=C(C)[C@H]1CC=C(C)C(=O)C1",0,,
"C=C(Cl)CCl",0,,
"C=C1CC[C@H]2O[C@]2(C)CC[C@@H]2[C@@H]1CC2(C)C",0,,
"C=CC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1",1,53.0,"IC50"
"C=CC(=O)NC(C)(C)C",0,,
"C=CC(=O)NC(C)(C)CC(C)=O",0,,
"C=CC(=O)NCNC(=O)C=C",0,,
"C=CC(=O)NCOCCCC",0,,
"C=CC(=O)Nc1ccc(NS(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)cc1",1,730.0,"IC50"
"C=CC(=O)OCC(Br)CBr",0,,
"C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C",0,,
"C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C",0,,
"C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C",0,,
"C=CC(=O)OCCCC",0,,
"C=CC(=O)OCCN(CC)CC",0,,
"C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C",0,,
"C=CC(C)(C)O",0,,
"C=CC(C)(CCC=C(C)C)OC(C)=O",0,,
"C=CC(Cl)CCl",0,,
"C=CC/C=C/C/C=C/C/C=C/C",0,,
"C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O",0,,
"C=CC=CC=CCCCCC",0,,
"C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",0,,
"C=CCCCCCCCCC(=O)O",0,,
"C=CCCCCCCCCC=O",0,,
"C=CCCl",0,,
"C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C",1,88.0,"IC50"
"C=CCN(CC=C)C(=O)C(Cl)Cl",0,,
"C=CCNC(=O)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1",1,1500.0,"IC50"
"C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl",0,,
"C=CCOC(=O)CCCCCC",0,,
